iter	Passed	Remaining
391	11700	3223
392	11731	3194
393	11758	3163
394	11787	3133
395	11816	3103
396	11847	3073
397	11874	3043
398	11901	3012
399	11934	2983
400	11961	2953
401	11990	2923
402	12021	2893
403	12050	2863
404	12078	2833
405	12108	2803
406	12138	2773
407	12168	2743
408	12201	2714
409	12232	2685
410	12267	2656
411	12293	2625
412	12325	2596
413	12355	2566
414	12384	2536
415	12412	2506
416	12442	2476
417	12473	2446
418	12503	2417
419	12534	2387
420	12564	2357
421	12598	2328
422	12628	2298
423	12658	2268
424	12681	2237
425	12710	2208
426	12740	2178
427	12768	2148
428	12798	2118
429	12829	2088
430	12858	2058
431	12887	2028
432	12919	1999
433	12946	1968
434	12973	1938
435	13004	1908
436	13038	1879
437	13064	1849
438	13094	1819
439	13125	1789
440	13154	1759
441	13184	1730
442	13215	1700
443	13246	1670
444	13273	1640
445	13303	1610
446	13333	1580
447	13363	1551
448	13390	1520
449	13422	1491
450	13448	1461
451	13475	1431
452	13505	1401
453	13536	1371
454	13563	1341
455	13595	1311
456	13631	1282
457	13662	1252
458	13689	1222
459	13720	1193
460	13751	1163
461	13780	1133
462	13813	1103
463	13848	1074
464	13879	1044
465	13912	1015
466	13945	985
467	13976	955
468	14010	926
469	14046	896
470	14081	867
471	14120	837
472	14160	808
473	14196	778
474	14230	748
475	14274	719
476	14316	690
477	14349	660
478	14381	630
479	14414	600
480	14445	570
481	14474	540
482	14506	510
483	14532	480
484	14563	450
485	14592	420
486	14623	390
487	14655	360
488	14688	330
489	14716	300
490	14749	270
491	14776	240
492	14806	210
493	14833	180
494	14862	150
495	14892	120
496	14921	90
497	14950	60
498	14979	30
499	15006	0
