iter	Passed	Remaining
193	5942	9373
194	5971	9340
195	6002	9310
196	6035	9282
197	6065	9251
198	6096	9221
199	6125	9187
200	6155	9156
201	6185	9124
202	6216	9094
203	6245	9062
204	6274	9029
205	6308	9002
206	6337	8970
207	6369	8941
208	6405	8919
209	6438	8891
210	6465	8855
211	6494	8822
212	6522	8788
213	6549	8752
214	6580	8722
215	6614	8696
216	6650	8672
217	6686	8649
218	6723	8626
219	6759	8603
220	6793	8575
221	6829	8551
222	6859	8520
223	6891	8491
224	6930	8470
225	6966	8445
226	7004	8423
227	7042	8401
228	7080	8379
229	7115	8352
230	7148	8324
231	7176	8290
232	7210	8262
233	7234	8223
234	7262	8189
235	7291	8156
236	7324	8127
237	7355	8096
238	7384	8064
239	7419	8037
240	7451	8007
241	7479	7973
242	7511	7943
243	7543	7914
244	7574	7884
245	7608	7856
246	7638	7823
247	7668	7792
248	7700	7762
249	7731	7731
250	7763	7701
251	7795	7671
252	7824	7638
253	7858	7610
254	7890	7581
255	7924	7552
256	7956	7522
257	7986	7491
258	8021	7463
259	8050	7431
260	8080	7399
261	8113	7369
262	8146	7340
263	8177	7310
264	8208	7279
265	8238	7247
266	8268	7215
267	8299	7184
268	8330	7153
269	8357	7119
270	8389	7089
271	8423	7060
272	8456	7031
273	8490	7002
274	8519	6970
275	8546	6936
276	8577	6905
277	8604	6871
278	8636	6840
279	8662	6805
280	8693	6775
281	8720	6741
282	8751	6710
283	8783	6680
284	8817	6651
285	8848	6620
286	8879	6589
287	8909	6558
288	8937	6525
289	8966	6492
290	8998	6462
291	9029	6432
292	9065	6404
293	9100	6376
294	9132	6346
295	9161	6314
296	9192	6283
297	9225	6253
298	9255	6221
299	9282	6188
300	9316	6159
301	9346	6127
302	9376	6096
303	9403	6062
304	9436	6033
305	9467	6002
306	9498	5971
307	9528	5940
308	9558	5908
309	9584	5874
310	9617	5844
311	9645	5811
312	9675	5780
313	9703	5748
314	9735	5717
315	9764	5685
316	9796	5655
317	9830	5626
318	9863	5596
319	9896	5566
320	9929	5537
321	9958	5504
322	9988	5473
323	10017	5441
324	10045	5409
325	10077	5379
326	10103	5345
327	10134	5314
328	10160	5280
329	10190	5249
330	10222	5219
331	10252	5188
332	10279	5155
333	10310	5124
334	10343	5094
335	10374	5063
336	10407	5033
337	10440	5004
338	10472	4973
339	10502	4942
340	10534	4912
341	10563	4880
342	10592	4848
343	10627	4819
344	10655	4787
345	10685	4756
346	10714	4724
347	10745	4693
348	10776	4662
349	10807	4631
350	10842	4602
351	10876	4573
352	10905	4541
353	10938	4511
354	10969	4480
355	10999	4449
356	11032	4419
357	11060	4387
358	11094	4357
359	11124	4326
360	11153	4294
361	11186	4264
362	11223	4235
363	11259	4207
364	11294	4177
365	11330	4148
366	11364	4118
367	11399	4089
368	11438	4060
369	11474	4031
370	11519	4005
371	11558	3977
372	11601	3950
373	11645	3923
374	11688	3896
375	11722	3865
376	11756	3835
377	11788	3804
378	11822	3774
379	11858	3744
380	11894	3715
381	11929	3685
382	11960	3653
383	11986	3620
384	12019	3590
385	12052	3559
386	12083	3528
387	12111	3496
388	12143	3464
389	12173	3433
390	12204	3402
391	12235	3370
392	12267	3340
393	12301	3309
394	12344	3281
395	12378	3250
396	12413	3220
397	12457	3192
398	12491	3161
399	12529	3132
400	12565	3102
401	12593	3070
402	12630	3040
403	12663	3009
404	12697	2978
405	12729	2947
406	12761	2915
407	12792	2884
408	12823	2853
409	12853	2821
410	12884	2790
411	12918	2759
412	12949	2727
413	12978	2696
414	13009	2664
415	13043	2633
416	13069	2601
417	13100	2569
418	13138	2539
419	13175	2509
420	13215	2479
421	13249	2449
422	13280	2417
423	13315	2386
424	13350	2355
425	13385	2325
426	13425	2295
427	13463	2264
428	13499	2234
429	13536	2203
430	13571	2172
431	13606	2141
432	13643	2111
433	13672	2079
434	13706	2048
435	13736	2016
436	13765	1984
437	13794	1952
438	13825	1921
439	13859	1889
440	13888	1858
441	13917	1826
442	13949	1794
443	13980	1763
444	14013	1731
445	14046	1700
446	14074	1668
447	14104	1637
448	14138	1605
449	14168	1574
450	14201	1543
451	14234	1511
452	14264	1479
453	14291	1448
454	14322	1416
455	14351	1384
456	14378	1352
457	14408	1321
458	14442	1290
459	14474	1258
460	14502	1226
461	14534	1195
462	14562	1163
463	14586	1131
464	14618	1100
465	14648	1068
466	14679	1037
467	14706	1005
468	14739	974
469	14771	942
470	14801	911
471	14834	880
472	14866	848
473	14898	817
474	14934	786
475	14970	754
476	15001	723
477	15030	691
478	15063	660
479	15089	628
480	15121	597
481	15157	566
482	15186	534
483	15220	503
484	15253	471
485	15283	440
486	15315	408
487	15349	377
488	15376	345
489	15408	314
490	15441	283
491	15467	251
492	15498	220
493	15528	188
494	15558	157
495	15589	125
496	15621	94
497	15652	62
498	15682	31
499	15713	0
