iter	Passed	Remaining
210	6761	9260
211	6793	9228
212	6821	9190
213	6854	9160
214	6886	9128
215	6914	9091
216	6944	9056
217	6974	9022
218	7004	8987
219	7035	8954
220	7071	8927
221	7101	8893
222	7132	8860
223	7169	8834
224	7211	8813
225	7254	8795
226	7304	8784
227	7344	8762
228	7394	8750
229	7437	8730
230	7485	8716
231	7547	8718
232	7609	8719
233	7655	8701
234	7695	8678
235	7741	8659
236	7787	8642
237	7834	8624
238	7875	8600
239	7915	8575
240	7948	8542
241	7981	8509
242	8013	8475
243	8046	8442
244	8080	8410
245	8110	8373
246	8144	8342
247	8175	8307
248	8214	8280
249	8249	8249
250	8291	8225
251	8330	8198
252	8370	8171
253	8414	8149
254	8463	8131
255	8514	8115
256	8560	8093
257	8604	8070
258	8645	8044
259	8682	8014
260	8723	7988
261	8765	7962
262	8810	7939
263	8857	7918
264	8904	7896
265	8941	7865
266	8981	7837
267	9025	7812
268	9069	7788
269	9114	7764
270	9160	7740
271	9213	7723
272	9265	7703
273	9311	7680
274	9357	7656
275	9409	7636
276	9453	7610
277	9489	7577
278	9524	7544
279	9566	7516
280	9598	7480
281	9638	7451
282	9668	7413
283	9701	7378
284	9740	7347
285	9772	7312
286	9805	7277
287	9849	7250
288	9885	7217
289	9923	7185
290	9962	7155
291	9996	7120
292	10029	7085
293	10064	7051
294	10099	7018
295	10130	6981
296	10163	6946
297	10200	6914
298	10233	6879
299	10266	6844
300	10297	6807
301	10333	6775
302	10372	6744
303	10413	6713
304	10455	6684
305	10492	6652
306	10521	6614
307	10559	6582
308	10595	6549
309	10631	6516
310	10667	6483
311	10701	6448
312	10732	6412
313	10773	6381
314	10809	6348
315	10848	6316
316	10887	6285
317	10918	6249
318	10956	6216
319	10991	6182
320	11023	6147
321	11061	6114
322	11097	6081
323	11131	6046
324	11161	6010
325	11194	5974
326	11227	5939
327	11259	5904
328	11291	5868
329	11322	5832
330	11356	5798
331	11389	5763
332	11419	5726
333	11456	5693
334	11492	5660
335	11527	5626
336	11563	5592
337	11595	5557
338	11623	5520
339	11655	5484
340	11687	5449
341	11719	5414
342	11753	5380
343	11790	5346
344	11818	5309
345	11850	5274
346	11881	5238
347	11912	5203
348	11943	5167
349	11976	5132
350	12007	5097
351	12038	5061
352	12069	5026
353	12100	4990
354	12131	4955
355	12159	4918
356	12193	4884
357	12223	4848
358	12255	4813
359	12289	4779
360	12319	4743
361	12352	4709
362	12384	4674
363	12419	4640
364	12449	4604
365	12480	4569
366	12512	4534
367	12546	4500
368	12574	4464
369	12608	4430
370	12640	4395
371	12674	4361
372	12703	4325
373	12736	4290
374	12770	4256
375	12802	4222
376	12834	4187
377	12867	4152
378	12899	4118
379	12929	4082
380	12962	4048
381	12992	4013
382	13024	3978
383	13055	3943
384	13084	3908
385	13116	3873
386	13148	3839
387	13181	3804
388	13214	3770
389	13246	3736
390	13278	3701
391	13311	3667
392	13343	3632
393	13373	3597
394	13401	3562
395	13433	3528
396	13467	3494
397	13494	3458
398	13521	3422
399	13558	3389
400	13596	3356
401	13634	3323
402	13675	3291
403	13707	3257
404	13736	3222
405	13769	3187
406	13808	3155
407	13852	3123
408	13897	3092
409	13929	3057
410	13965	3024
411	14005	2991
412	14041	2957
413	14076	2924
414	14107	2889
415	14149	2857
416	14193	2824
417	14232	2792
418	14261	2757
419	14294	2722
420	14329	2689
421	14368	2655
422	14398	2621
423	14432	2587
424	14468	2553
425	14500	2518
426	14541	2485
427	14576	2452
428	14608	2417
429	14640	2383
430	14673	2349
431	14706	2314
432	14737	2280
433	14765	2245
434	14797	2211
435	14824	2176
436	14857	2141
437	14891	2107
438	14923	2073
439	14953	2039
440	14987	2005
441	15019	1970
442	15054	1937
443	15087	1902
444	15120	1868
445	15151	1834
446	15184	1800
447	15207	1765
448	15236	1730
449	15268	1696
450	15295	1661
451	15327	1627
452	15351	1592
453	15384	1558
454	15415	1524
455	15447	1490
456	15479	1456
457	15512	1422
458	15544	1388
459	15574	1354
460	15607	1320
461	15641	1286
462	15674	1252
463	15709	1218
464	15734	1184
465	15765	1150
466	15798	1116
467	15827	1082
468	15860	1048
469	15890	1014
470	15931	980
471	15967	947
472	15997	913
473	16031	879
474	16063	845
475	16092	811
476	16123	777
477	16154	743
478	16187	709
479	16221	675
480	16253	642
481	16284	608
482	16314	574
483	16344	540
484	16373	506
485	16401	472
486	16433	438
487	16462	404
488	16489	370
489	16521	337
490	16558	303
491	16593	269
492	16627	236
493	16660	202
494	16689	168
495	16722	134
496	16754	101
497	16805	67
498	16848	33
499	16890	0
